"(32, 22)",1
"(31, 38)",1
"(35, 35)",1
"(18, 25)",1
"(57, 18)",1
"(40, 54)",1
"(43, 35)",1
"(8, 31)",1
"(7, 57)",1
"(11, 58)",1
"(33, 9)",1
"(14, 21)",1
"(36, 2)",1
"(39, 55)",1
"(26, 24)",0
"(48, 5)",1
"(12, 27)",0
"(51, 16)",0
"(19, 59)",1
"(2, 1)",1
"(24, 46)",1
"(27, 11)",1
"(49, 26)",1
"(30, 4)",0
"(52, 49)",1
"(56, 52)",0
"(55, 4)",0
"(20, 26)",0
"(3, 34)",1
"(42, 11)",1
"(6, 29)",1
"(28, 42)",1
"(32, 45)",1
"(31, 47)",1
"(35, 40)",0
"(18, 16)",0
"(57, 27)",0
"(21, 5)",1
"(43, 24)",0
"(8, 6)",1
"(7, 54)",1
"(11, 51)",1
"(33, 2)",1
"(14, 28)",0
"(36, 9)",1
"(39, 44)",0
"(44, 57)",1
"(12, 18)",1
"(51, 25)",0
"(15, 7)",1
"(37, 22)",1
"(2, 24)",0
"(24, 53)",1
"(27, 0)",0
"(49, 19)",1
"(30, 15)",1
"(52, 56)",0
"(0, 46)",1
"(56, 59)",1
"(55, 29)",1
"(20, 33)",1
"(3, 43)",1
"(23, 52)",0
"(6, 20)",0
"(28, 33)",1
"(32, 36)",0
"(31, 20)",0
"(53, 39)",1
"(18, 11)",1
"(57, 28)",0
"(40, 36)",0
"(21, 14)",1
"(43, 17)",1
"(8, 13)",1
"(7, 47)",1
"(11, 40)",0
"(33, 27)",1
"(36, 48)",0
"(58, 5)",1
"(39, 37)",1
"(44, 48)",0
"(9, 18)",1
"(48, 51)",1
"(12, 9)",1
"(51, 30)",1
"(15, 12)",0
"(37, 31)",1
"(2, 19)",1
"(27, 25)",0
"(49, 20)",0
"(52, 7)",1
"(0, 37)",1
"(55, 26)",0
"(20, 40)",0
"(3, 16)",0
"(25, 35)",1
"(6, 15)",1
"(28, 56)",0
"(32, 59)",1
"(31, 29)",1
"(53, 32)",0
"(18, 2)",1
"(57, 37)",1
"(40, 43)",1
"(21, 23)",1
"(4, 49)",1
"(43, 22)",1
"(8, 52)",0
"(7, 36)",0
"(46, 1)",1
"(11, 33)",1
"(33, 28)",0
"(16, 52)",0
"(58, 12)",0
"(39, 34)",1
"(44, 47)",1
"(9, 27)",0
"(48, 42)",1
"(12, 0)",0
"(15, 21)",1
"(37, 24)",0
"(24, 3)",1
"(27, 30)",1
"(49, 13)",1
"(13, 31)",1
"(52, 14)",1
"(55, 19)",1
"(20, 55)",1
"(3, 25)",0
"(25, 36)",0
"(6, 6)",1
"(28, 55)",1
"(32, 50)",1
"(31, 26)",0
"(53, 41)",1
"(57, 46)",1
"(40, 18)",1
"(21, 16)",0
"(4, 56)",0
"(43, 15)",1
"(8, 59)",1
"(7, 29)",1
"(46, 8)",0
"(11, 38)",1
"(33, 21)",1
"(16, 43)",1
"(36, 38)",1
"(58, 23)",1
"(41, 53)",1
"(44, 38)",1
"(9, 28)",0
"(48, 33)",1
"(34, 12)",0
"(15, 18)",1
"(37, 1)",1
"(24, 10)",1
"(27, 23)",1
"(49, 6)",1
"(13, 24)",0
"(52, 21)",1
"(0, 51)",1
"(3, 30)",1
"(25, 45)",1
"(28, 14)",1
"(50, 31)",1
"(31, 3)",1
"(53, 50)",1
"(57, 55)",1
"(40, 25)",0
"(21, 25)",0
"(4, 39)",1
"(43, 4)",0
"(8, 34)",1
"(7, 26)",1
"(46, 19)",1
"(29, 41)",1
"(33, 46)",1
"(16, 34)",1
"(36, 45)",1
"(58, 30)",1
"(22, 8)",0
"(44, 29)",1
"(9, 5)",1
"(12, 54)",1
"(34, 7)",1
"(15, 27)",0
"(37, 10)",1
"(24, 17)",1
"(45, 58)",1
"(13, 17)",1
"(52, 28)",0
"(0, 10)",1
"(38, 27)",1
"(3, 7)",1
"(25, 54)",1
"(28, 5)",1
"(50, 22)",1
"(31, 8)",0
"(53, 59)",1
"(1, 45)",1
"(57, 56)",0
"(40, 0)",0
"(21, 34)",1
"(4, 46)",1
"(8, 41)",1
"(7, 19)",1
"(46, 26)",0
"(29, 34)",1
"(33, 39)",1
"(16, 25)",0
"(54, 42)",1
"(58, 25)",1
"(41, 39)",1
"(22, 3)",1
"(44, 20)",0
"(9, 14)",1
"(12, 45)",1
"(34, 30)",1
"(37, 51)",1
"(59, 10)",1
"(24, 24)",0
"(45, 51)",1
"(10, 23)",1
"(49, 48)",0
"(13, 10)",1
"(52, 27)",0
"(0, 1)",1
"(38, 18)",1
"(3, 12)",0
"(28, 28)",0
"(50, 17)",1
"(53, 4)",0
"(1, 38)",1
"(40, 7)",1
"(21, 43)",1
"(4, 21)",1
"(26, 38)",1
"(7, 8)",0
"(46, 29)",1
"(29, 59)",1
"(33, 56)",0
"(16, 16)",0
"(54, 45)",1
"(58, 32)",0
"(41, 40)",0
"(22, 26)",1
"(5, 50)",1
"(44, 19)",1
"(9, 55)",1
"(47, 6)",1
"(12, 36)",0
"(34, 25)",0
"(17, 55)",1
"(59, 3)",1
"(24, 31)",1
"(45, 44)",0
"(10, 30)",1
"(49, 41)",1
"(13, 3)",1
"(0, 24)",0
"(38, 21)",1
"(25, 0)",0
"(28, 27)",1
"(50, 8)",0
"(14, 34)",1
"(53, 13)",1
"(40, 14)",1
"(21, 52)",0
"(4, 28)",0
"(26, 33)",1
"(7, 1)",1
"(46, 36)",0
"(29, 52)",0
"(33, 49)",1
"(16, 23)",1
"(54, 36)",0
"(19, 2)",1
"(58, 43)",1
"(41, 17)",1
"(22, 29)",1
"(5, 59)",1
"(44, 10)",1
"(9, 56)",0
"(47, 15)",1
"(12, 35)",1
"(34, 16)",0
"(17, 40)",0
"(37, 37)",1
"(59, 24)",0
"(42, 48)",0
"(45, 37)",1
"(10, 25)",0
"(49, 34)",1
"(35, 19)",1
"(0, 31)",1
"(38, 12)",0
"(25, 9)",1
"(28, 18)",1
"(50, 3)",1
"(14, 37)",1
"(53, 22)",1
"(1, 48)",0
"(4, 27)",0
"(26, 40)",0
"(46, 47)",1
"(29, 13)",1
"(51, 32)",0
"(16, 14)",1
"(19, 11)",1
"(58, 50)",1
"(41, 26)",0
"(22, 20)",0
"(5, 36)",0
"(44, 1)",1
"(9, 33)",1
"(47, 20)",0
"(30, 52)",0
"(34, 43)",1
"(17, 33)",1
"(56, 4)",0
"(37, 46)",1
"(59, 17)",1
"(42, 59)",1
"(23, 15)",1
"(45, 30)",1
"(10, 0)",0
"(13, 53)",1
"(35, 24)",0
"(0, 22)",1
"(38, 7)",1
"(25, 18)",1
"(50, 58)",1
"(14, 44)",0
"(53, 31)",1
"(1, 9)",1
"(39, 28)",0
"(4, 2)",1
"(26, 51)",1
"(46, 54)",1
"(29, 6)",1
"(51, 41)",1
"(16, 5)",1
"(54, 54)",1
"(19, 16)",0
"(2, 40)",0
"(41, 3)",1
"(22, 47)",1
"(5, 45)",1
"(9, 42)",1
"(47, 29)",1
"(34, 34)",1
"(17, 26)",1
"(56, 11)",1
"(55, 45)",1
"(59, 22)",1
"(42, 34)",1
"(23, 4)",0
"(45, 23)",1
"(10, 11)",1
"(13, 46)",1
"(35, 1)",1
"(18, 59)",1
"(25, 27)",0
"(11, 24)",0
"(50, 53)",1
"(14, 55)",1
"(53, 24)",0
"(1, 2)",1
"(39, 21)",1
"(4, 9)",1
"(26, 58)",1
"(46, 57)",1
"(29, 31)",1
"(51, 46)",1
"(54, 9)",1
"(19, 25)",0
"(2, 35)",1
"(41, 4)",0
"(22, 38)",1
"(5, 22)",1
"(27, 41)",1
"(47, 26)",1
"(30, 38)",1
"(17, 19)",1
"(56, 18)",1
"(55, 42)",1
"(59, 47)",1
"(42, 45)",1
"(23, 29)",1
"(45, 16)",0
"(10, 50)",1
"(32, 11)",1
"(13, 39)",1
"(35, 6)",1
"(18, 50)",1
"(38, 49)",1
"(25, 28)",0
"(11, 17)",1
"(50, 44)",0
"(1, 27)",0
"(39, 18)",1
"(26, 5)",1
"(48, 26)",0
"(29, 24)",0
"(51, 55)",1
"(15, 37)",1
"(54, 0)",0
"(19, 30)",1
"(2, 58)",1
"(41, 13)",1
"(22, 57)",1
"(5, 31)",1
"(27, 46)",1
"(47, 35)",1
"(30, 41)",1
"(34, 52)",0
"(17, 20)",0
"(56, 25)",0
"(55, 35)",1
"(20, 7)",1
"(59, 36)",0
"(42, 20)",0
"(23, 26)",0
"(6, 54)",1
"(45, 9)",1
"(32, 2)",1
"(13, 32)",0
"(35, 15)",1
"(18, 45)",1
"(38, 40)",0
"(11, 22)",1
"(50, 39)",1
"(14, 1)",1
"(36, 22)",1
"(1, 28)",0
"(39, 11)",1
"(26, 12)",0
"(48, 17)",1
"(29, 17)",1
"(15, 34)",1
"(54, 27)",0
"(19, 39)",1
"(2, 53)",1
"(22, 48)",0
"(5, 24)",0
"(27, 39)",1
"(47, 40)",0
"(30, 16)",0
"(52, 37)",1
"(17, 13)",1
"(56, 32)",0
"(55, 56)",0
"(20, 14)",1
"(42, 31)",1
"(23, 19)",1
"(6, 41)",1
"(45, 2)",1
"(10, 36)",0
"(32, 25)",0
"(31, 51)",1
"(35, 52)",0
"(18, 36)",0
"(57, 7)",1
"(38, 35)",1
"(43, 52)",0
"(8, 18)",1
"(11, 15)",1
"(14, 8)",0
"(36, 29)",1
"(1, 21)",1
"(39, 0)",0
"(26, 23)",1
"(48, 8)",0
"(51, 5)",1
"(15, 43)",1
"(54, 18)",1
"(19, 44)",0
"(2, 12)",0
"(24, 33)",1
"(5, 1)",1
"(47, 49)",1
"(30, 27)",0
"(52, 44)",0
"(17, 6)",1
"(56, 39)",1
"(55, 49)",1
"(20, 21)",1
"(3, 55)",1
"(59, 50)",1
"(42, 6)",1
"(23, 40)",0
"(6, 32)",0
"(10, 47)",1
"(32, 16)",0
"(31, 56)",0
"(18, 31)",1
"(57, 8)",0
"(40, 48)",0
"(43, 45)",1
"(8, 25)",1
"(11, 4)",0
"(14, 19)",1
"(36, 4)",0
"(39, 57)",1
"(26, 30)",1
"(48, 15)",1
"(12, 29)",1
"(51, 10)",1
"(15, 48)",0
"(54, 21)",1
"(19, 53)",1
"(2, 7)",1
"(24, 40)",0
"(5, 10)",1
"(27, 53)",1
"(30, 2)",1
"(52, 43)",1
"(56, 46)",1
"(55, 14)",1
"(20, 28)",0
"(42, 1)",1
"(23, 33)",1
"(6, 27)",0
"(28, 44)",0
"(32, 23)",1
"(31, 33)",1
"(35, 34)",1
"(18, 22)",1
"(57, 17)",1
"(40, 55)",1
"(43, 34)",1
"(8, 0)",0
"(7, 56)",0
"(33, 8)",0
"(14, 26)",1
"(36, 3)",1
"(39, 54)",1
"(26, 25)",0
"(48, 6)",1
"(12, 20)",0
"(51, 19)",1
"(15, 57)",1
"(19, 58)",1
"(2, 30)",1
"(24, 47)",1
"(27, 10)",1
"(49, 25)",0
"(30, 5)",1
"(52, 50)",1
"(0, 40)",0
"(56, 53)",1
"(55, 7)",1
"(20, 27)",0
"(3, 37)",1
"(42, 8)",0
"(6, 18)",1
"(28, 43)",1
"(32, 46)",1
"(31, 46)",1
"(35, 43)",1
"(18, 17)",1
"(57, 26)",1
"(21, 4)",0
"(43, 27)",1
"(8, 7)",1
"(7, 49)",1
"(11, 50)",1
"(33, 1)",1
"(14, 29)",1
"(36, 10)",1
"(39, 47)",1
"(44, 58)",1
"(12, 19)",1
"(51, 24)",0
"(15, 6)",1
"(37, 21)",1
"(2, 25)",1
"(24, 54)",1
"(27, 3)",1
"(49, 18)",1
"(30, 12)",0
"(52, 57)",1
"(0, 47)",1
"(55, 28)",0
"(20, 34)",1
"(3, 42)",1
"(23, 55)",1
"(6, 21)",1
"(28, 34)",1
"(32, 37)",1
"(31, 23)",1
"(53, 38)",1
"(18, 8)",0
"(57, 35)",1
"(40, 37)",1
"(21, 13)",1
"(43, 16)",0
"(8, 14)",1
"(7, 46)",1
"(11, 43)",1
"(33, 26)",0
"(36, 49)",1
"(58, 2)",1
"(39, 36)",0
"(44, 49)",1
"(9, 17)",1
"(48, 52)",0
"(12, 10)",1
"(15, 15)",1
"(37, 30)",1
"(2, 16)",0
"(27, 24)",0
"(49, 11)",1
"(52, 0)",0
"(0, 38)",1
"(55, 21)",1
"(20, 41)",1
"(3, 19)",1
"(25, 34)",1
"(6, 12)",0
"(28, 57)",1
"(31, 28)",0
"(53, 47)",1
"(18, 3)",1
"(57, 36)",0
"(40, 44)",0
"(21, 22)",1
"(4, 50)",1
"(43, 9)",1
"(8, 53)",1
"(7, 39)",1
"(46, 6)",1
"(11, 32)",0
"(33, 19)",1
"(16, 53)",1
"(36, 56)",0
"(58, 13)",1
"(41, 51)",1
"(44, 40)",0
"(9, 26)",1
"(48, 43)",1
"(12, 1)",1
"(15, 20)",0
"(37, 7)",1
"(24, 4)",0
"(27, 17)",1
"(49, 12)",0
"(13, 30)",1
"(52, 15)",1
"(55, 18)",1
"(20, 48)",0
"(3, 24)",0
"(25, 43)",1
"(6, 7)",1
"(28, 48)",0
"(32, 51)",1
"(31, 5)",1
"(53, 40)",0
"(57, 45)",1
"(40, 19)",1
"(21, 31)",1
"(4, 57)",1
"(43, 14)",1
"(7, 28)",0
"(46, 9)",1
"(29, 47)",1
"(33, 20)",0
"(16, 44)",0
"(36, 39)",1
"(58, 20)",0
"(41, 52)",0
"(44, 39)",1
"(9, 3)",1
"(48, 34)",1
"(12, 56)",0
"(34, 13)",1
"(15, 29)",1
"(37, 0)",0
"(24, 11)",1
"(27, 22)",1
"(49, 5)",1
"(13, 23)",1
"(52, 22)",1
"(0, 52)",0
"(3, 1)",1
"(25, 44)",0
"(28, 15)",1
"(50, 28)",0
"(31, 2)",1
"(53, 49)",1
"(1, 43)",1
"(57, 54)",1
"(40, 26)",0
"(21, 24)",0
"(4, 32)",0
"(43, 7)",1
"(8, 35)",1
"(7, 21)",1
"(46, 16)",0
"(29, 40)",0
"(33, 45)",1
"(16, 35)",1
"(36, 46)",1
"(58, 31)",1
"(22, 9)",1
"(44, 30)",1
"(9, 4)",0
"(12, 55)",1
"(34, 4)",0
"(15, 26)",0
"(37, 9)",1
"(24, 18)",1
"(45, 57)",1
"(13, 16)",0
"(52, 29)",1
"(0, 11)",1
"(38, 24)",0
"(3, 6)",1
"(25, 53)",1
"(28, 6)",1
"(50, 23)",1
"(31, 11)",1
"(53, 58)",1
"(1, 44)",0
"(40, 1)",1
"(21, 33)",1
"(4, 47)",1
"(8, 42)",1
"(7, 18)",1
"(46, 27)",0
"(29, 33)",1
"(33, 38)",1
"(16, 26)",0
"(54, 43)",1
"(58, 38)",1
"(41, 38)",1
"(22, 0)",0
"(44, 21)",1
"(9, 13)",1
"(12, 46)",1
"(34, 31)",1
"(37, 50)",1
"(59, 13)",1
"(24, 25)",0
"(45, 50)",1
"(10, 20)",0
"(49, 55)",1
"(13, 9)",1
"(0, 2)",1
"(38, 19)",1
"(3, 15)",1
"(28, 29)",1
"(50, 14)",1
"(53, 3)",1
"(1, 37)",1
"(40, 8)",0
"(21, 42)",1
"(4, 22)",1
"(26, 39)",1
"(7, 11)",1
"(46, 34)",1
"(29, 58)",1
"(16, 17)",1
"(54, 34)",1
"(58, 33)",1
"(41, 47)",1
"(22, 27)",0
"(5, 49)",1
"(44, 12)",0
"(9, 54)",1
"(47, 1)",1
"(12, 37)",1
"(34, 22)",1
"(17, 54)",1
"(37, 59)",1
"(59, 2)",1
"(42, 54)",1
"(45, 43)",1
"(10, 31)",1
"(49, 40)",0
"(13, 2)",1
"(0, 25)",0
"(38, 10)",1
"(25, 7)",1
"(28, 20)",0
"(50, 9)",1
"(14, 35)",1
"(53, 12)",0
"(40, 15)",1
"(21, 51)",1
"(4, 29)",1
"(26, 46)",1
"(7, 0)",0
"(46, 37)",1
"(29, 51)",1
"(33, 48)",0
"(16, 8)",0
"(54, 37)",1
"(19, 5)",1
"(58, 40)",0
"(41, 16)",0
"(22, 18)",1
"(5, 58)",1
"(44, 11)",1
"(47, 14)",1
"(30, 50)",1
"(34, 17)",1
"(17, 47)",1
"(37, 36)",0
"(59, 27)",0
"(42, 49)",1
"(45, 36)",0
"(10, 6)",1
"(49, 33)",1
"(13, 59)",1
"(35, 18)",1
"(0, 16)",0
"(38, 13)",1
"(25, 8)",0
"(28, 19)",1
"(50, 0)",0
"(14, 42)",1
"(53, 21)",1
"(1, 55)",1
"(4, 4)",0
"(26, 41)",1
"(46, 44)",0
"(29, 12)",0
"(51, 35)",1
"(16, 15)",1
"(19, 10)",1
"(2, 46)",1
"(58, 51)",1
"(41, 25)",0
"(22, 21)",1
"(5, 35)",1
"(44, 2)",1
"(9, 32)",0
"(47, 23)",1
"(30, 53)",1
"(34, 40)",0
"(17, 32)",0
"(56, 5)",1
"(37, 45)",1
"(59, 16)",0
"(42, 56)",0
"(23, 14)",1
"(45, 29)",1
"(10, 1)",1
"(13, 52)",0
"(35, 27)",0
"(0, 23)",1
"(38, 4)",0
"(25, 17)",1
"(50, 59)",1
"(14, 45)",1
"(53, 30)",1
"(1, 8)",0
"(39, 31)",1
"(4, 3)",1
"(26, 48)",0
"(46, 55)",1
"(29, 5)",1
"(51, 40)",0
"(16, 6)",1
"(54, 55)",1
"(19, 19)",1
"(2, 41)",1
"(58, 58)",1
"(41, 2)",1
"(22, 44)",0
"(5, 44)",0
"(9, 41)",1
"(47, 28)",0
"(34, 35)",1
"(17, 25)",0
"(56, 12)",0
"(55, 44)",0
"(59, 41)",1
"(42, 35)",1
"(23, 7)",1
"(45, 22)",1
"(10, 8)",0
"(13, 45)",1
"(35, 0)",0
"(18, 56)",0
"(25, 26)",0
"(11, 27)",0
"(50, 50)",1
"(14, 52)",0
"(1, 1)",1
"(39, 20)",0
"(4, 10)",1
"(26, 59)",1
"(29, 30)",1
"(51, 49)",1
"(54, 14)",1
"(19, 24)",0
"(2, 32)",0
"(41, 11)",1
"(22, 39)",1
"(5, 21)",1
"(27, 40)",0
"(47, 37)",1
"(30, 39)",1
"(34, 58)",1
"(17, 18)",1
"(56, 19)",1
"(55, 37)",1
"(59, 46)",1
"(42, 42)",1
"(23, 28)",0
"(45, 15)",1
"(10, 51)",1
"(32, 12)",0
"(13, 38)",1
"(35, 9)",1
"(18, 51)",1
"(38, 54)",1
"(43, 57)",1
"(11, 16)",0
"(50, 45)",1
"(1, 26)",0
"(39, 13)",1
"(26, 2)",1
"(48, 27)",1
"(29, 23)",1
"(51, 54)",1
"(15, 36)",0
"(54, 1)",1
"(19, 33)",1
"(2, 59)",1
"(41, 12)",0
"(5, 30)",1
"(27, 33)",1
"(47, 34)",1
"(30, 46)",1
"(34, 53)",1
"(17, 11)",1
"(56, 26)",0
"(55, 34)",1
"(20, 0)",0
"(59, 39)",1
"(42, 21)",1
"(23, 21)",1
"(6, 55)",1
"(45, 8)",0
"(10, 58)",1
"(32, 3)",1
"(31, 53)",1
"(35, 14)",1
"(18, 42)",1
"(38, 41)",1
"(11, 9)",1
"(50, 36)",0
"(14, 6)",1
"(36, 23)",1
"(1, 19)",1
"(39, 10)",1
"(26, 13)",1
"(48, 18)",1
"(29, 16)",0
"(15, 45)",1
"(54, 24)",0
"(19, 38)",1
"(2, 50)",1
"(22, 49)",1
"(5, 7)",1
"(27, 38)",1
"(47, 43)",1
"(30, 17)",1
"(52, 38)",1
"(17, 12)",0
"(56, 33)",1
"(55, 59)",1
"(20, 15)",1
"(3, 49)",1
"(42, 28)",0
"(23, 18)",1
"(6, 46)",1
"(45, 1)",1
"(10, 37)",1
"(32, 26)",1
"(31, 50)",1
"(35, 55)",1
"(18, 37)",1
"(57, 6)",1
"(38, 32)",0
"(43, 55)",1
"(8, 19)",1
"(11, 14)",1
"(14, 9)",1
"(36, 30)",1
"(1, 20)",0
"(39, 3)",1
"(26, 20)",0
"(48, 9)",1
"(51, 4)",0
"(15, 42)",1
"(54, 19)",1
"(19, 47)",1
"(2, 13)",1
"(24, 34)",1
"(5, 0)",0
"(47, 48)",0
"(30, 24)",0
"(52, 45)",1
"(17, 5)",1
"(56, 40)",0
"(55, 48)",0
"(20, 22)",1
"(3, 54)",1
"(59, 53)",1
"(42, 7)",1
"(23, 43)",1
"(6, 33)",1
"(10, 44)",0
"(32, 17)",1
"(31, 59)",1
"(18, 28)",0
"(57, 15)",1
"(40, 49)",1
"(43, 44)",0
"(8, 26)",0
"(11, 7)",1
"(14, 16)",0
"(36, 5)",1
"(39, 56)",0
"(26, 31)",1
"(48, 0)",0
"(12, 30)",1
"(51, 13)",1
"(15, 51)",1
"(19, 52)",0
"(2, 4)",0
"(24, 41)",1
"(5, 9)",1
"(27, 52)",0
"(47, 57)",1
"(30, 3)",1
"(52, 52)",0
"(56, 47)",1
"(55, 9)",1
"(20, 29)",1
"(42, 14)",1
"(23, 32)",0
"(6, 24)",0
"(28, 45)",1
"(32, 40)",0
"(31, 32)",0
"(35, 37)",1
"(18, 23)",1
"(57, 16)",0
"(40, 56)",0
"(43, 37)",1
"(8, 1)",1
"(7, 59)",1
"(33, 15)",1
"(14, 27)",0
"(36, 12)",0
"(39, 49)",1
"(48, 7)",1
"(12, 21)",1
"(51, 18)",1
"(15, 56)",0
"(2, 31)",1
"(24, 48)",0
"(27, 13)",1
"(49, 24)",0
"(30, 10)",1
"(52, 51)",1
"(0, 41)",1
"(56, 54)",1
"(55, 6)",1
"(20, 36)",0
"(3, 36)",0
"(42, 9)",1
"(23, 57)",1
"(6, 19)",1
"(28, 36)",0
"(32, 47)",1
"(31, 41)",1
"(35, 42)",1
"(18, 14)",1
"(57, 25)",0
"(21, 3)",1
"(43, 26)",0
"(8, 8)",0
"(7, 48)",0
"(11, 53)",1
"(33, 0)",0
"(16, 56)",0
"(36, 11)",1
"(39, 46)",1
"(44, 59)",1
"(12, 12)",0
"(51, 27)",0
"(15, 1)",1
"(37, 20)",0
"(2, 22)",1
"(24, 55)",1
"(27, 2)",1
"(49, 17)",1
"(30, 13)",1
"(52, 58)",1
"(0, 32)",0
"(55, 31)",1
"(20, 35)",1
"(3, 45)",1
"(23, 54)",1
"(6, 10)",1
"(28, 35)",1
"(32, 38)",1
"(31, 22)",1
"(53, 37)",1
"(18, 9)",1
"(57, 34)",1
"(40, 38)",1
"(21, 12)",0
"(4, 52)",0
"(43, 19)",1
"(8, 15)",1
"(7, 41)",1
"(11, 42)",1
"(33, 25)",1
"(36, 50)",1
"(58, 3)",1
"(39, 39)",1
"(44, 50)",1
"(9, 16)",0
"(48, 53)",1
"(12, 11)",1
"(15, 14)",1
"(37, 29)",1
"(2, 17)",1
"(27, 27)",0
"(49, 10)",1
"(52, 1)",1
"(0, 39)",1
"(55, 20)",0
"(20, 42)",1
"(3, 18)",1
"(25, 33)",1
"(6, 13)",1
"(28, 58)",1
"(31, 31)",1
"(53, 46)",1
"(18, 0)",0
"(57, 43)",1
"(40, 45)",1
"(21, 21)",1
"(4, 51)",1
"(43, 8)",0
"(8, 54)",1
"(7, 38)",1
"(46, 7)",1
"(11, 35)",1
"(33, 18)",1
"(16, 54)",1
"(36, 57)",1
"(58, 10)",1
"(41, 50)",1
"(44, 41)",1
"(9, 25)",0
"(48, 44)",0
"(12, 2)",1
"(15, 23)",1
"(37, 6)",1
"(24, 5)",1
"(27, 16)",0
"(49, 3)",1
"(13, 29)",1
"(52, 8)",0
"(20, 49)",1
"(3, 27)",1
"(25, 42)",1
"(6, 4)",0
"(28, 49)",1
"(32, 52)",0
"(31, 4)",0
"(53, 55)",1
"(57, 44)",0
"(40, 20)",0
"(21, 30)",1
"(4, 58)",1
"(43, 1)",1
"(7, 31)",1
"(46, 14)",1
"(29, 46)",1
"(33, 43)",1
"(16, 45)",1
"(36, 32)",0
"(58, 21)",1
"(41, 59)",1
"(44, 32)",0
"(9, 2)",1
"(48, 35)",1
"(12, 57)",1
"(34, 10)",1
"(15, 28)",0
"(37, 15)",1
"(24, 12)",0
"(49, 4)",0
"(13, 22)",1
"(52, 23)",1
"(0, 53)",1
"(20, 56)",0
"(3, 0)",0
"(25, 51)",1
"(28, 8)",0
"(50, 29)",1
"(31, 13)",1
"(53, 48)",0
"(1, 42)",1
"(57, 53)",1
"(40, 27)",0
"(21, 39)",1
"(4, 33)",1
"(43, 6)",1
"(8, 36)",0
"(7, 20)",0
"(46, 17)",1
"(29, 39)",1
"(33, 44)",0
"(16, 36)",0
"(36, 47)",1
"(58, 28)",0
"(22, 14)",1
"(44, 31)",1
"(9, 11)",1
"(12, 48)",0
"(34, 5)",1
"(17, 59)",1
"(37, 8)",0
"(24, 19)",1
"(45, 56)",0
"(13, 15)",1
"(52, 30)",1
"(0, 12)",0
"(38, 25)",1
"(3, 9)",1
"(25, 52)",0
"(28, 7)",1
"(50, 20)",0
"(31, 10)",1
"(53, 57)",1
"(1, 35)",1
"(40, 2)",1
"(21, 32)",0
"(4, 40)",0
"(8, 43)",1
"(7, 13)",1
"(46, 24)",0
"(29, 32)",0
"(33, 37)",1
"(16, 27)",0
"(54, 40)",0
"(58, 39)",1
"(41, 37)",1
"(22, 1)",1
"(5, 55)",1
"(44, 22)",1
"(9, 12)",0
"(12, 47)",1
"(34, 28)",0
"(37, 49)",1
"(59, 12)",0
"(24, 26)",1
"(45, 49)",1
"(10, 21)",1
"(49, 54)",1
"(13, 8)",0
"(0, 3)",1
"(38, 16)",0
"(3, 14)",1
"(28, 30)",1
"(50, 15)",1
"(53, 2)",1
"(1, 36)",0
"(40, 9)",1
"(21, 41)",1
"(4, 23)",1
"(26, 36)",0
"(7, 10)",1
"(46, 35)",1
"(29, 57)",1
"(16, 18)",1
"(54, 35)",1
"(58, 46)",1
"(41, 46)",1
"(22, 24)",0
"(5, 48)",0
"(44, 13)",1
"(9, 53)",1
"(47, 0)",0
"(12, 38)",1
"(34, 23)",1
"(17, 53)",1
"(37, 58)",1
"(59, 5)",1
"(42, 55)",1
"(45, 42)",1
"(10, 28)",0
"(49, 47)",1
"(13, 1)",1
"(0, 26)",0
"(38, 11)",1
"(25, 6)",1
"(28, 21)",1
"(50, 6)",1
"(14, 32)",0
"(53, 11)",1
"(21, 50)",1
"(4, 30)",1
"(26, 47)",1
"(7, 3)",1
"(46, 42)",1
"(29, 50)",1
"(33, 55)",1
"(16, 9)",1
"(54, 58)",1
"(19, 4)",0
"(58, 41)",1
"(41, 23)",1
"(22, 19)",1
"(5, 57)",1
"(44, 4)",0
"(47, 9)",1
"(30, 51)",1
"(34, 46)",1
"(17, 46)",1
"(37, 35)",1
"(59, 26)",1
"(45, 35)",1
"(10, 7)",1
"(49, 32)",0
"(13, 58)",1
"(35, 21)",1
"(0, 17)",1
"(38, 2)",1
"(25, 15)",1
"(50, 1)",1
"(14, 43)",1
"(53, 20)",0
"(1, 54)",1
"(21, 59)",1
"(4, 5)",1
"(26, 54)",1
"(46, 45)",1
"(29, 11)",1
"(51, 34)",1
"(16, 0)",0
"(19, 13)",1
"(2, 47)",1
"(58, 48)",0
"(41, 24)",0
"(22, 42)",1
"(5, 34)",1
"(44, 3)",1
"(9, 39)",1
"(47, 22)",1
"(30, 58)",1
"(34, 41)",1
"(17, 39)",1
"(56, 6)",1
"(37, 44)",0
"(59, 19)",1
"(42, 57)",1
"(23, 9)",1
"(45, 28)",0
"(10, 14)",1
"(13, 51)",1
"(35, 26)",0
"(38, 5)",1
"(25, 16)",0
"(50, 56)",0
"(14, 50)",1
"(53, 29)",1
"(1, 15)",1
"(39, 30)",1
"(4, 12)",0
"(26, 49)",1
"(46, 52)",0
"(29, 4)",0
"(51, 43)",1
"(16, 7)",1
"(54, 52)",0
"(19, 18)",1
"(2, 38)",1
"(58, 59)",1
"(41, 1)",1
"(22, 45)",1
"(5, 43)",1
"(9, 40)",0
"(47, 31)",1
"(34, 32)",0
"(17, 24)",0
"(56, 13)",1
"(55, 47)",1
"(59, 40)",0
